StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,prolific_id,birth_year,gender,race,hispanic,attention_check_1,politics,education,care_1,fairness_1,loyalty_1,authority_1,purity_1,efficiency_1,null_1,care_2,fairness_2,loyalty_2,authority_2,purity_2,efficiency_2,care_3,fairness_3,loyalty_3,authority_3,purity_3,efficiency_3,care_4,fairness_4,loyalty_4,authority_4,purity_4,efficiency_4,null_2,care_5,fairness_5,loyalty_5,authority_5,purity_5,efficiency_5,care_6,fairness_6,loyalty_6,authority_6,purity_6,efficiency_6,rides_diversity,SAT_diversity,health_shareholders,profit_local,election_corporate
2023-07-17 21:29:37,2023-07-17 21:45:16,IP Address,76.129.195.163,100,939,True,2023-07-17 21:45:17,R_1kO08ctK6Nd58iL,,,,,36.1294,-82.866,anonymous,EN,5d30c1a3bb673e00016b0520,1978,Female,White or Caucasian,No,Option 3,Republican,Bachelor's degree,3,3,2,1,4,1,0,3,4,2,1,3,0,4,3,3,2,0,0,4,3,3,2,4,1,4,4,4,1,3,3,3,4,2,1,3,1,2,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1390, Diversity: 15% underrepresented minority students","Payout: $60 million, Care: 20,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 21:37:20,2023-07-17 21:45:22,IP Address,172.56.169.241,100,482,True,2023-07-17 21:45:23,R_BrDs2HlEtRs5h8l,,,,,38.581,-121.4939,anonymous,EN,5f81ead00afba52e71dcf414,1959,Male,White or Caucasian,No,Option 3,Independent,High school diploma or GED,3,4,4,3,1,1,1,4,2,3,2,3,2,3,4,3,3,1,1,4,4,3,3,3,2,3,4,2,2,3,2,1,1,1,3,2,3,2,"710 people avoid jail (50% Black, 50% White)","Average SAT Score: 1400, Diversity Measure: 10% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $100,000, Money Paid to Local Producers: $500,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:37:01,2023-07-17 21:46:25,IP Address,75.65.87.186,100,563,True,2023-07-17 21:46:25,R_1CIVjVhAGCxfCLM,,,,,32.4771,-93.8726,anonymous,EN,60ea3db7bfbbaffc23f31f4f,1980,Female,Black or African American,No,Option 3,Democrat,Bachelor's degree,5,5,5,5,5,4,3,5,5,4,3,5,3,5,5,4,5,5,3,5,5,5,5,5,1,5,5,5,3,5,3,2,5,5,3,5,5,4,"680 people avoid jail (10% Black, 90% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $0, Money Paid to Local Producers: $1,500,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 21:41:09,2023-07-17 21:46:27,IP Address,73.152.11.119,100,317,True,2023-07-17 21:46:27,R_2VvU5dc4lFvyIt5,,,,,38.0704,-78.9067,anonymous,EN,5e44e297a2d4e73681af1871,1997,Male,White or Caucasian,No,Option 3,Democrat,High school diploma or GED,4,3,1,3,3,3,0,5,5,5,1,3,0,5,5,5,5,0,0,5,5,3,3,4,2,5,5,5,3,3,2,2,3,0,3,3,0,2,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1340, Diversity: 25% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 21:42:54,2023-07-17 21:47:53,IP Address,66.29.198.213,100,298,True,2023-07-17 21:47:53,R_3OdAHZ63eeZnseZ,,,,,41.3187,-81.8318,anonymous,EN,6164b025f66532aa53c0f0d2,2002,Female,White or Caucasian,No,Option 3,Democrat,"Some college, but no degree",5,3,0,2,1,0,0,1,4,2,0,3,1,5,4,1,2,0,0,4,1,0,1,3,2,5,5,2,1,0,2,0,0,1,1,3,0,2,"730 people avoid jail (30% Black, 70% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 21:37:41,2023-07-17 21:49:12,IP Address,97.120.117.168,100,691,True,2023-07-17 21:49:13,R_1KxvKGx1iJ7na48,,,,,45.5173,-122.6398,anonymous,EN,5c28a7d31c8e4c0001b2e0a4,1990,Female,White or Caucasian,No,Option 3,Other,High school diploma or GED,5,4,0,0,5,0,0,5,3,2,1,4,0,5,4,3,4,0,0,5,4,0,3,3,0,5,5,4,0,5,3,4,5,0,2,3,5,2,"520 people avoid jail (90% Black, 10% White)","Average SAT Score: 1400, Diversity Measure: 10% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:43:41,2023-07-17 21:49:13,IP Address,75.67.204.227,100,331,True,2023-07-17 21:49:13,R_b15BFNEmBTZLpmh,,,,,41.7465,-70.5914,anonymous,EN,5dc8fa8dfd08d46273d99b96,1990,Male,White or Caucasian,No,Option 3,Democrat,High school diploma or GED,4,5,0,0,0,2,0,5,4,3,0,2,0,4,5,3,3,0,2,5,5,1,2,1,1,4,5,1,3,1,2,5,3,5,3,2,0,0,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $100,000, Money Paid to Local Producers: $500,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:41:31,2023-07-17 21:49:34,IP Address,174.110.56.160,100,483,True,2023-07-17 21:49:35,R_2VOp5mBFfHndYxf,,,,,35.001,-78.9345,anonymous,EN,5de87c376522177f4f41cbd2,1956,Female,White or Caucasian,No,Option 3,Democrat,Bachelor's degree,3,5,0,1,2,0,0,3,4,1,2,1,0,5,5,0,3,0,0,3,4,0,2,3,3,5,5,4,2,3,3,3,1,3,1,4,1,2,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1340, Diversity: 25% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $40,000, Money Paid to Local Producers: $1,250,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:45:45,2023-07-17 21:50:27,IP Address,107.77.228.85,100,281,True,2023-07-17 21:50:27,R_4ZUMqZrx7p4w8sV,,,,,34.0544,-118.244,anonymous,EN,5c6a5469a3b8830001beec7f,1984,Female,Black or African American,No,Option 3,Democrat,"Some college, but no degree",4,5,3,4,3,5,2,5,4,4,4,4,5,4,5,2,4,3,4,4,5,2,3,4,4,5,5,4,3,3,4,5,5,3,3,4,4,2,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $40,000, Money Paid to Local Producers: $1,250,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:44:11,2023-07-17 21:50:35,IP Address,208.127.238.93,100,383,True,2023-07-17 21:50:35,R_1NftqGHHYrKW9bV,,,,,34.0544,-118.244,anonymous,EN,6115c8cbd1923433e1832a02,1996,Female,Multiracial or Biracial,No,Option 3,Republican,Bachelor's degree,4,3,3,4,4,4,2,4,4,4,2,3,3,4,4,2,4,3,3,4,5,3,3,4,3,5,5,4,3,2,2,2,4,0,2,3,3,1,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1390, Diversity: 15% underrepresented minority students","Payout: $80 million, Care: 15,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 21:45:15,2023-07-17 21:50:35,IP Address,75.84.163.103,100,319,True,2023-07-17 21:50:35,R_1igMXMtWXfjDHkK,,,,,33.8137,-117.2228,anonymous,EN,64160a321838bf092d47cd69,1991,Male,Hispanic or Latino,Yes,Option 3,Democrat,Associates or technical degree,2,1,3,3,3,2,5,2,2,3,2,2,2,2,2,2,2,4,3,2,5,2,3,5,3,5,5,5,2,5,5,4,2,4,2,2,5,2,"730 people avoid jail (30% Black, 70% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $60 million, Care: 20,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 60%, Corporate control: 60%"
2023-07-17 21:31:28,2023-07-17 21:50:35,IP Address,71.236.194.215,100,1146,True,2023-07-17 21:50:35,R_3n1LROYovXtQxFR,,,,,45.4805,-122.6363,anonymous,EN,No,1981,Female,Asian and Pacific Island,No,Option 3,Democrat,"Graduate or Professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5,5,0,1,4,3,0,4,5,0,0,2,3,5,5,1,0,0,0,5,5,2,1,0,0,5,5,5,0,0,0,0,2,2,0,0,0,0,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Shareholder Payout: $100 million, Number of People Who Receive Affordable Care: 5,000","Quarterly Profit: $100,000, Money Paid to Local Producers: $500,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 21:45:48,2023-07-17 21:52:17,IP Address,70.190.101.40,100,388,True,2023-07-17 21:52:17,R_1E1ebYKz7YFP8Td,,,,,33.4306,-111.9256,anonymous,EN,5d410f1c308727001ae2aa69,1998,Male,White or Caucasian,No,Option 3,Democrat,Bachelor's degree,5,3,1,3,3,3,3,3,3,2,3,2,3,4,4,2,3,0,1,3,2,3,3,2,3,5,4,4,1,1,1,2,1,2,2,1,1,3,"730 people avoid jail (30% Black, 70% White)","Average SAT Score: 1400, Diversity Measure: 10% underrepresented minority students","Shareholder Payout: $100 million, Number of People Who Receive Affordable Care: 5,000","Quarterly Profit: $100,000, Money Paid to Local Producers: $500,000","Chance of winning: 60%, Corporate control: 60%"
2023-07-17 21:49:10,2023-07-17 21:52:48,IP Address,107.77.209.203,100,218,True,2023-07-17 21:52:48,R_1pZ0bLqodYk2fgY,,,,,41.8764,-87.6133,anonymous,EN,5f0fab5abdec9a1aff2b2744,1990,Female,White or Caucasian,No,Option 3,Republican,Bachelor's degree,2,3,2,4,4,1,0,4,4,3,2,2,3,4,3,3,4,5,2,5,4,5,5,2,1,5,5,3,2,4,3,1,4,1,2,4,4,3,"730 people avoid jail (30% Black, 70% White)","Average SAT Score: 1400, Diversity Measure: 10% underrepresented minority students","Payout: $80 million, Care: 15,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 70%, Corporate control: 80%"
2023-07-17 21:42:19,2023-07-17 21:53:18,IP Address,69.130.100.160,100,659,True,2023-07-17 21:53:19,R_ZKxmtQOtCZrMdA5,,,,,30.5868,-84.6088,anonymous,EN,60fcec18d6375fa348df55f8,1977,Female,White or Caucasian,No,Option 3,Democrat,"Some college, but no degree",5,5,0,1,0,1,0,5,5,0,0,3,0,5,5,5,5,0,0,4,5,0,1,1,2,5,5,5,0,1,0,0,4,1,0,3,1,3,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 21:35:25,2023-07-17 21:53:22,IP Address,24.242.225.207,100,1077,True,2023-07-17 21:53:22,R_2ZDrCroVfZ7x7oG,,,,,32.7797,-96.8022,anonymous,EN,64012ef400259d6b9f41d17e,1985,Male,Hispanic or Latino,Yes,Option 3,Independent,High school diploma or GED,4,3,1,1,5,0,0,1,4,3,4,0,0,4,3,5,1,1,0,4,4,2,2,2,2,5,2,2,3,3,0,5,3,1,3,3,4,2,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $60 million, Care: 20,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 21:51:20,2023-07-17 21:53:34,IP Address,50.159.135.21,100,134,True,2023-07-17 21:53:35,R_22WkVgAq20D5KzJ,,,,,36.175,-115.1372,anonymous,EN,59dd8d01ae9f950001d83c4b,1996,Male,Asian and Pacific Island,No,Option 3,Democrat,Bachelor's degree,4,4,2,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,1,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $60 million, Care: 20,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 60%, Corporate control: 60%"
2023-07-17 21:47:15,2023-07-17 21:54:44,IP Address,73.187.94.104,100,449,True,2023-07-17 21:54:44,R_yCIMFaONKSHfpjb,,,,,40.0756,-76.6914,anonymous,EN,5c7307403065320001bdf00f,1966,Male,White or Caucasian,No,Option 3,Independent,Associates or technical degree,5,4,4,4,5,3,0,5,5,5,3,5,3,4,5,5,5,3,4,5,4,5,5,5,4,5,4,5,5,5,5,4,5,0,3,4,4,1,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1390, Diversity: 15% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 21:49:59,2023-07-17 21:55:57,IP Address,104.177.220.35,100,358,True,2023-07-17 21:55:58,R_bw2VbVfQ7lV2UkF,,,,,29.9734,-90.0885,anonymous,EN,5fe18e1c8929f0c2a41e43d8,1996,Male,White or Caucasian,No,Option 3,Democrat,"Some college, but no degree",4,2,0,0,0,0,0,2,3,1,0,0,0,4,4,1,2,0,0,5,4,0,1,0,3,5,4,4,0,0,0,1,1,4,0,0,0,0,"620 people avoid jail (70% Black, 30% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $40,000, Money Paid to Local Producers: $1,250,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:48:48,2023-07-17 21:56:30,IP Address,98.214.239.245,100,462,True,2023-07-17 21:56:31,R_b3MFhxOn2PSxNUR,,,,,39.8367,-88.9428,anonymous,EN,5e691712a43f741c06e11a33,1995,Male,White or Caucasian,No,Option 3,Democrat,Bachelor's degree,3,4,3,0,0,0,0,3,3,2,0,0,2,4,3,1,3,0,0,4,3,1,1,1,4,5,5,4,0,0,0,3,0,0,2,2,0,0,"710 people avoid jail (50% Black, 50% White)","Average SAT Score: 1400, Diversity Measure: 10% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $0, Money Paid to Local Producers: $1,500,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:46:27,2023-07-17 21:56:51,IP Address,68.32.210.182,100,624,True,2023-07-17 21:56:52,R_Qgf82bRTxaYdea5,,,,,42.4658,-82.9033,anonymous,EN,610f7244c65ae4e57858a700,2001,Non-binary / third gender,Black or African American,No,Option 3,Democrat,Bachelor's degree,4,4,2,1,3,0,0,3,5,1,0,3,0,5,5,2,3,0,0,5,5,2,3,3,3,4,3,4,2,3,2,2,2,3,1,1,1,2,"620 people avoid jail (70% Black, 30% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:51:05,2023-07-17 21:56:53,IP Address,73.177.105.215,100,348,True,2023-07-17 21:56:54,R_3pfhaxBi9etmY2Q,,,,,32.528,-92.1104,anonymous,EN,5c377e2f5c297200015669e6,1980,Female,Black or African American,No,Option 3,Other,"Some college, but no degree",5,5,0,5,5,4,0,5,5,3,4,5,0,5,5,4,4,5,0,5,4,0,5,5,3,5,5,5,0,4,5,1,1,2,2,5,5,2,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1340, Diversity: 25% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:52:25,2023-07-17 21:57:14,IP Address,71.94.132.77,100,289,True,2023-07-17 21:57:15,R_BKSa7qvxYkv7a6J,,,,,34.1473,-118.1446,anonymous,EN,6387db71396bd54b2e9fcd09,1951,Female,White or Caucasian,No,Option 3,Democrat,"Graduate or Professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5,3,2,0,0,3,0,4,3,4,2,1,2,5,4,2,2,1,1,4,3,4,3,3,2,5,4,4,3,2,2,2,4,3,2,5,2,1,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $40,000, Money Paid to Local Producers: $1,250,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:52:17,2023-07-17 21:58:21,IP Address,68.3.235.172,100,363,True,2023-07-17 21:58:21,R_1gCMerZJQhpGIrj,,,,,33.5982,-112.3724,anonymous,EN,634e1076f43266192b130e13,1985,Female,White or Caucasian,No,Option 3,Democrat,Bachelor's degree,4,4,2,1,0,2,0,4,3,3,2,3,2,4,5,3,3,0,2,5,5,1,1,2,3,5,5,2,0,0,1,1,0,4,1,3,0,0,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:52:44,2023-07-17 21:58:56,IP Address,68.12.179.197,100,371,True,2023-07-17 21:58:57,R_3NyeezbA8SvBB6M,,,,,35.3882,-97.7261,anonymous,EN,5be8eb4d40b06b0001372c77,1971,Female,White or Caucasian,No,Option 3,Democrat,Bachelor's degree,4,4,2,3,3,2,0,5,3,4,2,3,3,5,5,4,2,1,0,5,5,3,4,3,2,5,5,5,3,0,2,0,5,4,1,2,2,3,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $40,000, Money Paid to Local Producers: $1,250,000","Chance of winning: 60%, Corporate control: 60%"
2023-07-17 21:51:15,2023-07-17 21:59:05,IP Address,136.56.10.34,100,470,True,2023-07-17 21:59:06,R_ROlFQqTPphjKP1n,,,,,35.7965,-78.7981,anonymous,EN,5ea47bda5b1a9807ed89eb76,1947,Male,White or Caucasian,Yes,Option 3,Independent,Associates or technical degree,1,4,1,0,0,0,0,4,3,1,0,0,0,4,5,2,3,0,0,2,3,2,1,0,0,5,1,2,1,0,0,0,2,0,0,2,0,1,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1340, Diversity: 25% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:51:08,2023-07-17 21:59:26,IP Address,35.150.254.143,100,497,True,2023-07-17 21:59:26,R_Xix9x4VOhXw4sGB,,,,,33.0787,-83.2376,anonymous,EN,5f52dd77e0a90c5ef16c179a,2000,Male,White or Caucasian,No,Option 3,Republican,High school diploma or GED,4,2,0,3,3,2,0,4,5,4,2,4,1,5,5,2,5,4,0,4,2,3,4,5,2,5,5,5,2,5,3,2,0,4,3,4,5,2,"680 people avoid jail (10% Black, 90% White)","Average SAT Score: 1400, Diversity Measure: 10% underrepresented minority students","Payout: $60 million, Care: 20,000","Quarterly Profit: $100,000, Money Paid to Local Producers: $500,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:53:32,2023-07-17 21:59:37,IP Address,98.164.98.158,100,365,True,2023-07-17 21:59:38,R_1NEzuZWMq5ZMz5b,,,,,29.9734,-90.0885,anonymous,EN,5eeada3c34488d20ae2dea4f,1997,Male,White or Caucasian,No,Option 3,Independent,"Graduate or Professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3,5,0,0,0,0,0,4,5,1,0,0,1,4,5,3,1,0,0,4,4,2,1,0,4,5,4,3,1,0,0,0,5,3,0,2,0,0,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1340, Diversity: 25% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:53:36,2023-07-17 21:59:51,IP Address,75.73.168.93,100,375,True,2023-07-17 21:59:52,R_2EvhDR8axMLMJW9,,,,,45.1832,-92.9466,anonymous,EN,62c345831d3aed7142af2c6f,1969,Male,White or Caucasian,No,Option 3,Republican,"Graduate or Professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",4,2,3,3,4,1,0,4,3,3,3,3,0,4,4,3,4,5,0,5,4,4,4,3,3,5,5,4,5,3,4,2,1,2,3,3,4,1,"730 people avoid jail (30% Black, 70% White)","Avg. SAT: 1390, Diversity: 15% underrepresented minority students","Payout: $60 million, Care: 20,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 21:57:15,2023-07-17 21:59:58,IP Address,23.122.45.67,100,162,True,2023-07-17 21:59:59,R_3EEbTgIi2MYGnhV,,,,,29.4227,-98.4927,anonymous,EN,6283d4171ba3327d1dc0e05b,2003,Male,White or Caucasian,No,Option 3,Democrat,"Some college, but no degree",2,4,3,5,3,0,1,1,4,5,3,3,5,4,4,1,2,1,0,1,2,3,3,3,1,0,0,5,2,2,2,3,4,4,4,2,3,4,"620 people avoid jail (70% Black, 30% White)","Avg. SAT: 1390, Diversity: 15% underrepresented minority students","Payout: $60 million, Care: 20,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 21:48:19,2023-07-17 22:00:16,IP Address,108.92.217.48,100,716,True,2023-07-17 22:00:16,R_2SGDaezVq0BjEqn,,,,,39.0539,-95.7097,anonymous,EN,5e9fd54cd03d43182cc598fb,1986,Male,White or Caucasian,No,Option 3,Democrat,"Graduate or Professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",4,3,1,1,0,1,0,4,3,2,1,1,2,5,4,3,3,0,1,4,2,1,3,2,2,5,3,4,2,4,1,1,2,5,2,4,1,3,"730 people avoid jail (30% Black, 70% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 60%, Corporate control: 60%"
2023-07-17 21:51:54,2023-07-17 22:00:54,IP Address,72.241.0.31,100,540,True,2023-07-17 22:00:54,R_3hEWs2aji8TQDYy,,,,,41.6332,-83.579,anonymous,EN,611b09935cd6e67f2b5e9ea2,1958,Female,White or Caucasian,No,Option 3,Democrat,Bachelor's degree,3,3,3,2,3,3,0,4,4,4,3,2,1,4,5,3,4,4,2,5,4,4,3,2,3,5,3,4,3,3,3,4,3,3,2,3,3,2,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1340, Diversity: 25% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $40,000, Money Paid to Local Producers: $1,250,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:46:34,2023-07-17 22:01:23,IP Address,71.237.138.47,100,888,True,2023-07-17 22:01:24,R_2dnn9VJedar8O9A,,,,,45.6435,-122.6247,anonymous,EN,57a2caf8275be6000135b3aa,1992,Female,Black or African American,No,Option 3,Democrat,Bachelor's degree,3,4,1,2,2,1,0,5,4,3,3,4,2,4,4,2,5,3,1,5,5,0,3,4,1,5,4,4,1,4,4,1,4,3,2,2,3,2,"620 people avoid jail (70% Black, 30% White)","Avg. SAT: 1390, Diversity: 15% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 60%, Corporate control: 60%"
2023-07-17 21:54:18,2023-07-17 22:01:43,IP Address,172.118.53.99,100,445,True,2023-07-17 22:01:44,R_333BwsQQjjkp2c4,,,,,33.8959,-118.1649,anonymous,EN,63fc2fe5b86a67a5559d9186,1994,Female,Hispanic or Latino,Yes,Option 3,Democrat,"Graduate or Professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",4,4,3,3,3,3,2,4,4,4,2,3,3,5,5,3,4,4,3,5,4,3,3,5,4,5,5,5,4,3,5,2,5,2,2,4,3,2,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $40,000, Money Paid to Local Producers: $1,250,000","Chance of winning: 60%, Corporate control: 60%"
2023-07-17 21:49:22,2023-07-17 22:01:44,IP Address,69.246.131.180,100,741,True,2023-07-17 22:01:45,R_3EQ3FymA8AmUKpf,,,,,30.2108,-84.3205,anonymous,EN,6266c2af9e12be23dff07d28,1970,Female,Black or African American,No,Option 3,Democrat,"Graduate or Professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",4,3,1,2,4,1,0,3,4,3,3,4,0,4,4,4,3,4,0,4,4,1,3,3,1,4,2,2,2,2,4,3,2,1,1,2,3,1,"620 people avoid jail (70% Black, 30% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $100,000, Money Paid to Local Producers: $500,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:48:32,2023-07-17 22:01:45,IP Address,68.113.117.23,100,792,True,2023-07-17 22:01:46,R_1mt44wXXlS7OQcj,,,,,34.5891,-86.9909,anonymous,EN,5b1505b69663ee0001463400,1986,Female,White or Caucasian,No,Option 3,Republican,"Some college, but no degree",4,4,3,3,4,3,0,4,5,3,2,3,3,4,5,3,5,5,1,5,5,4,4,4,4,5,5,4,3,2,5,0,0,1,1,4,5,4,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 60%, Corporate control: 60%"
2023-07-17 21:56:39,2023-07-17 22:02:06,IP Address,184.55.118.159,100,327,True,2023-07-17 22:02:06,R_1Cx2xBTCYny30XN,,,,,43.0475,-87.8964,anonymous,EN,60ff830d7a7cce48e1787ba2,1998,Female,White or Caucasian,No,Option 3,Democrat,"Graduate or Professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5,5,2,2,3,0,0,5,5,1,1,1,1,3,5,0,2,0,0,5,5,0,3,0,2,5,4,5,0,0,0,0,5,0,0,0,0,0,"730 people avoid jail (30% Black, 70% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $0, Money Paid to Local Producers: $1,500,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:55:47,2023-07-17 22:02:05,IP Address,184.103.216.225,100,378,True,2023-07-17 22:02:06,R_vTbXRcdpZYCph5L,,,,,33.5038,-112.0253,anonymous,EN,5c6e31540506a200015c3cc5,1971,Female,Asian and Pacific Island,No,Option 3,Other,Bachelor's degree,4,3,3,4,4,2,0,1,3,4,3,3,3,4,3,4,4,3,3,4,4,0,0,3,3,3,2,3,4,1,3,3,5,0,0,1,2,1,"520 people avoid jail (90% Black, 10% White)","Avg. SAT: 1390, Diversity: 15% underrepresented minority students","Payout: $60 million, Care: 20,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 60%, Corporate control: 60%"
